,Ticker,Price_Present,Price_Future,Label
20415,EQR,88.85,83.97,1
20416,EQT,20.27,24.12,0
20417,EQT,24.12,23.96,2
20418,EQT,24.2,22.05,1
20419,EQT,24.2,20.58,1
20420,EQT,20.07,20.38,2
20421,EQT,20.28,25.34,0
20422,EQT,26.01,27.74,0
20423,EQT,27.14,34.8,0
20424,EQT,34.8,35.89,0
20425,EQT,35.17,26.55,1
20426,EQT,27.92,25.44,1
20427,EQT,25.87,30.35,0
20428,EQT,30.35,33.98,0
20429,EQT,33.05,33.72,2
20430,EQT,32.21,44.09,0
20431,EQT,40.26,46.55,0
20432,EQT,46.55,47.8,2
20433,EQT,47.34,49.37,0
20434,EQT,54.45,56.13,0
20435,EQT,58.88,56.71,1
20436,EQT,56.71,48.39,1
20437,EQT,49.03,44.76,1
20438,EQT,43.96,50.05,0
20439,EQT,47.65,41.52,1
20440,EQT,41.52,37.8,1
20441,EQT,37.19,31.59,1
20442,EQT,31.1,38.24,0
20443,EQT,37.94,37.49,2
20444,EQT,40.23,35.93,1
20445,EQT,36.16,34.93,1
20446,EQT,34.7,30.69,1
20447,EQT,32.32,36.48,0
20448,EQT,36.48,34.46,1
20449,EQT,32.7,31.98,2
20450,EQT,29.04,28.44,2
20451,EQT,27.73,29.58,0
20452,EQT,29.58,17.72,1
20453,EQT,19.24,19.97,0
20454,EQT,21.07,13.65,1
20455,EQT,20.16,14.82,1
20456,EQT,14.82,9.49,1
20457,EQT,10.74,6.05,1
20458,EQT,,,EQT
20459,ERS,3.0,2.75,1
20460,ERS,2.9,2.88,2
20461,ERS,3.4,3.25,1
20462,ERS,3.14,5.04,0
20463,ERS,5.01,5.1,2
20464,ERS,4.99,4.34,1
20465,ERS,4.34,3.52,1
20466,ERS,3.41,4.43,0
20467,ERS,4.1,4.14,2
20468,ERS,4.12,5.9,0
20469,ERS,5.75,5.15,1
20470,ERS,5.15,4.37,1
20471,ERS,4.24,4.05,1
20472,ERS,4.0,3.0,1
20473,ERS,3.1,3.98,0
20474,ERS,3.98,3.27,1
20475,ERS,3.53,3.9,0
20476,ERS,3.64,4.4,0
20477,ERS,4.37,5.16,0
20478,ERS,5.19,5.95,0
20479,ERS,,,ERS
20480,ES,32.24,34.41,0
20481,ES,34.41,35.49,0
20482,ES,35.86,36.32,2
20483,ES,36.46,39.59,0
20484,ES,39.45,38.22,1
20485,ES,38.37,41.09,0
20486,ES,41.51,42.52,2
20487,ES,44.6,43.66,2
20488,ES,44.69,42.67,1
20489,ES,42.67,43.48,2
20490,ES,44.42,45.22,2
20491,ES,45.98,43.19,1
20492,ES,43.79,49.58,0
20493,ES,50.7,53.15,0
20494,ES,52.61,49.0,1
20495,ES,47.78,49.53,0
20496,ES,49.24,51.5,0
20497,ES,49.02,54.09,0
20498,ES,54.77,54.8,2
20499,ES,57.16,56.77,2
20500,ES,56.74,54.29,1
20501,ES,53.18,55.68,0
20502,ES,58.12,61.14,0
20503,ES,59.55,62.05,0
20504,ES,61.58,63.7,0
20505,ES,63.54,58.33,1
20506,ES,58.82,56.81,1
20507,ES,58.87,60.93,0
20508,ES,60.93,62.92,0
20509,ES,63.47,69.02,0
20510,ES,69.66,74.13,0
20511,ES,71.51,77.89,0
20512,ES,77.44,81.39,0
20513,ES,79.39,90.58,0
20514,ES,,,ES
20515,ESCA,18.93,17.31,1
20516,ESCA,18.22,13.78,1
20517,ESCA,14.83,12.51,1
20518,ESCA,10.2,12.72,0
20519,ESCA,10.91,10.86,2
20520,ESCA,11.01,12.15,0
20521,ESCA,12.7,13.25,0
20522,ESCA,13.0,11.5,1
20523,ESCA,13.2,12.8,1
20524,ESCA,12.35,12.35,2
20525,ESCA,12.5,12.7,2
20526,ESCA,12.3,14.15,0
20527,ESCA,13.4,13.9,0
20528,ESCA,13.3,11.91,1
20529,ESCA,12.63,11.45,1
20530,ESCA,12.83,11.89,1
20531,ESCA,11.5,11.69,2
20532,ESCA,10.95,11.15,2
20533,ESCA,11.46,8.8,1
20534,ESCA,,,ESCA
20535,ESDI,1.7,1.7,2
20536,ESDI,1.7,1.7,2
20537,ESDI,1.7,1.7,2
20538,ESDI,1.7,1.7,2
20539,ESDI,1.7,1.7,2
20540,ESDI,1.7,1.7,2
20541,ESDI,1.7,1.7,2
20542,ESDI,1.7,1.7,2
20543,ESDI,1.7,1.7,2
20544,ESDI,1.7,1.7,2
20545,ESDI,1.7,1.7,2
20546,ESDI,1.7,1.7,2
20547,ESDI,1.7,1.7,2
20548,ESDI,1.7,1.7,2
20549,ESDI,1.7,1.7,2
20550,ESDI,1.7,1.7,2
20551,ESDI,1.7,1.95,0
20552,ESDI,1.6,1.75,0
20553,ESDI,1.46,5.9,0
20554,ESDI,1.58,3.75,0
20555,ESDI,3.75,4.03,0
20556,ESDI,,,ESDI
20557,ESDI,,,ESDI
20558,ESDI,,,ESDI
20559,ESDI,,,ESDI
20560,ESDI,,,ESDI
20561,ESDI,,,ESDI
20562,ESDI,,,ESDI
20563,ESDI,,,ESDI
20564,ESDI,,,ESDI
20565,ESDI,,,ESDI
20566,ESI,19.66,27.2,0
20567,ESI,27.2,24.8,1
20568,ESI,24.8,22.81,1
20569,ESI,25.9,22.89,1
20570,ESI,26.79,21.21,1
20571,ESI,21.21,26.14,0
20572,ESI,26.17,27.5,0
20573,ESI,27.5,17.08,1
20574,ESI,17.16,10.12,1
20575,ESI,10.12,8.57,1
20576,ESI,8.57,8.72,2
20577,ESI,7.95,8.79,0
20578,ESI,10.3,9.2,1
20579,ESI,9.2,7.29,1
20580,ESL,63.86,72.94,0
20581,ESL,71.88,74.49,0
20582,ESL,74.7,62.94,1
20583,ESL,62.94,53.72,1
20584,ESL,55.97,75.2,0
20585,ESL,68.87,62.64,1
20586,ESL,63.68,58.4,1
20587,ESL,59.8,61.14,2
20588,ESL,64.32,76.07,0
20589,ESL,68.65,73.66,0
20590,ESL,73.39,76.77,0
20591,ESL,76.29,87.5,0
20592,ESL,99.29,106.54,0
20593,ESL,110.96,117.72,0
20594,ESL,115.77,116.39,2
20595,ESL,116.39,118.84,2
20596,ESL,109.16,114.84,0
20597,ESL,106.78,92.74,1
20598,ESL,92.74,82.41,1
20599,ESL,77.0,93.93,0
20600,ESL,94.85,55.52,1
20601,ESL,53.07,66.59,0
20602,ESL,68.88,68.73,2
20603,ESL,70.48,76.3,0
20604,ESL,87.5,88.8,2
20605,ESL,92.95,90.0,1
20606,ESL,91.3,84.5,1
20607,ESL,83.8,95.0,0
20608,ESL,75.15,74.0,2
20609,ESL,71.75,73.3,2
20610,ESL,73.1,85.45,0
20611,ESL,85.6,117.41,0
20612,ESL,117.48,122.09,0
20613,ESL,,,ESL
20614,ESP,24.84,23.25,1
20615,ESP,24.75,24.92,2
20616,ESP,24.52,25.36,0
20617,ESP,25.1,29.33,0
20618,ESP,25.86,24.3,1
20619,ESP,26.96,25.5,1
20620,ESP,25.5,25.55,2
20621,ESP,25.73,27.12,0
20622,ESP,28.1,32.18,0
20623,ESP,33.33,28.94,1
20624,ESP,32.35,27.34,1
20625,ESP,27.34,24.5,1
20626,ESP,22.74,23.01,2
20627,ESP,20.47,26.45,0
20628,ESP,26.72,27.43,2
20629,ESP,27.3,26.07,1
20630,ESP,24.25,25.71,0
20631,ESP,24.6,25.16,2
20632,ESP,25.16,25.0,2
20633,ESP,24.75,26.37,0
20634,ESP,25.9,26.55,2
20635,ESP,26.4,24.65,1
20636,ESP,25.65,23.63,1
20637,ESP,23.68,22.7,1
20638,ESP,22.05,23.17,0
20639,ESP,22.79,25.35,0
20640,ESP,23.0,29.4,0
20641,ESP,29.4,26.1,1
20642,ESP,26.49,26.58,2
20643,ESP,27.54,23.87,1
20644,ESP,23.87,25.0,0
20645,ESP,24.82,24.92,2
20646,ESP,25.45,21.98,1
20647,ESP,,,ESP
20648,ESP,,,ESP
20649,ESRX,49.66,54.55,0
20650,ESRX,54.34,61.92,0
20651,ESRX,56.02,54.95,2
20652,ESRX,55.15,54.7,2
20653,ESRX,56.98,61.33,0
20654,ESRX,58.44,66.93,0
20655,ESRX,66.93,61.88,1
20656,ESRX,63.74,73.32,0
20657,ESRX,77.12,69.14,1
20658,ESRX,71.01,67.28,1
20659,ESRX,67.28,74.03,0
20660,ESRX,74.41,81.95,0
20661,ESRX,86.72,89.08,2
20662,ESRX,87.5,92.38,0
20663,ESRX,92.38,85.59,1
20664,ESRX,84.05,72.02,1
20665,ESRX,68.65,72.76,0
20666,ESRX,73.72,77.39,0
20667,ESRX,77.39,70.07,1
20668,ESRX,70.07,69.62,2
20669,ESRX,69.63,60.32,1
20670,ESRX,67.25,62.61,1
20671,ESRX,62.56,61.16,2
20672,ESRX,58.85,80.96,0
20673,ESRX,78.64,76.09,1
20674,ESRX,74.05,77.98,0
20675,ESRX,74.44,97.24,0
20676,ESRX,,,ESRX
20677,ESS,106.04,115.24,0
20678,ESS,110.03,115.32,0
20679,ESS,121.1,133.39,0
20680,ESS,134.02,131.65,2
20681,ESS,120.75,138.53,0
20682,ESS,137.93,146.26,0
20683,ESS,140.83,147.96,0
20684,ESS,158.16,153.5,2
20685,ESS,155.61,146.37,1
20686,ESS,146.67,152.56,0
20687,ESS,149.44,163.54,0
20688,ESS,154.9,157.87,2
20689,ESS,158.65,160.25,2
20690,ESS,164.0,159.41,2
20691,ESS,166.37,179.57,0
20692,ESS,180.64,187.93,0
20693,ESS,188.28,202.33,0
20694,ESS,201.36,223.7,0
20695,ESS,225.16,221.77,2
20696,ESS,221.2,228.15,0
20697,ESS,226.07,218.74,1
20698,ESS,221.84,210.92,1
20699,ESS,209.98,227.08,0
20700,ESS,223.52,230.43,0
20701,ESS,234.62,213.29,1
20702,ESS,214.09,224.3,0
20703,ESS,232.35,256.83,0
20704,ESS,247.98,263.2,0
20705,ESS,261.7,262.43,2
20706,ESS,253.98,217.99,1
20707,ESS,221.59,232.58,0
20708,ESS,241.17,242.77,2
20709,ESS,242.41,249.58,2
20710,ESS,250.78,271.2,0
20711,ESS,280.01,286.68,2
20712,ESS,281.43,304.07,0
20713,ESS,298.6,325.09,0
20714,ESS,326.28,309.47,1
20715,ESS,,,ESS
20716,ESTC,73.88,84.99,0
20717,ESTC,93.16,79.42,1
20718,ESTC,79.47,87.14,0
20719,ESTC,87.14,62.47,1
20720,ESTC,,,ESTC
20721,ESV,158.92,201.28,0
20722,ESV,196.76,163.92,1
20723,ESV,175.88,155.96,1
20724,ESV,200.64,164.8,1
20725,ESV,164.8,185.48,0
20726,ESV,186.0,208.64,0
20727,ESV,214.52,217.96,2
20728,ESV,238.28,213.0,1
20729,ESV,175.24,204.28,0
20730,ESV,210.8,222.6,0
20731,ESV,237.6,195.6,1
20732,ESV,216.88,222.64,2
20733,ESV,206.36,232.52,0
20734,ESV,238.36,257.48,0
20735,ESV,245.96,249.4,2
20736,ESV,230.72,230.68,2
20737,ESV,230.68,232.24,2
20738,ESV,221.56,205.36,1
20739,ESV,211.24,207.48,2
20740,ESV,201.0,208.88,0
20741,ESV,203.72,160.44,1
20742,ESV,157.08,112.16,1
20743,ESV,95.08,97.84,2
20744,ESV,109.12,66.52,1
20745,ESV,66.52,66.52,2
20746,ESV,63.48,39.12,1
20747,ESV,31.52,40.16,0
20748,ESV,46.52,35.16,1
20749,ESV,35.16,32.44,1
20750,ESV,33.72,45.48,0
20751,ESV,38.96,25.44,1
20752,ESV,31.84,21.16,1
20753,ESV,21.16,20.84,2
20754,ESV,20.04,26.4,0
20755,ESV,19.56,24.84,0
20756,ESV,22.68,28.68,0
20757,ESV,28.68,29.36,2
20758,ESV,27.88,17.84,1
20759,ESV,16.4,8.78,1
20760,ESV,12.52,5.02,1
20761,ESV,6.77,4.55,1
20762,ESV,4.11,5.11,0
20763,ESV,,,ESV
20764,ES_old,31.93,33.71,0
20765,ES_old,33.71,35.46,0
20766,ES_old,36.71,38.48,0
20767,ES_old,36.46,39.59,0
20768,ES_old,39.2,38.14,2
20769,ES_old,38.14,41.12,0
20770,ES_old,45.06,44.04,2
20771,ES_old,43.78,43.49,2
20772,ES_old,42.61,42.76,2
20773,ES_old,41.95,44.39,0
20774,ES_old,45.5,47.27,0
20775,ES_old,45.47,44.17,2
20776,ETEC,0.21,0.97,0
20777,ETEC,0.3,0.98,0
20778,ETEC,0.98,1.08,0
20779,ETEC,1.08,1.15,0
20780,ETEC,1.06,1.03,2
20781,ETEC,1.03,1.05,2
20782,ETEC,1.05,1.4,0
20783,ETH,14.8,19.19,0
20784,ETH,19.0,24.04,0
20785,ETH,24.04,23.43,2
20786,ETH,22.86,21.04,1
20787,ETH,22.35,27.79,0
20788,ETH,29.57,29.29,2
20789,ETH,29.52,28.51,1
20790,ETH,28.51,30.43,0
20791,ETH,27.73,28.75,0
20792,ETH,26.64,25.24,1
20793,ETH,25.24,24.28,1
20794,ETH,23.93,22.64,1
20795,ETH,23.93,28.02,0
20796,ETH,28.26,27.22,1
20797,ETH,27.81,24.81,1
20798,ETH,24.74,27.52,0
20799,ETH,30.45,27.79,1
20800,ETH,26.09,26.9,0
20801,ETH,25.64,34.41,0
20802,ETH,34.42,35.76,0
20803,ETH,34.7,30.1,1
20804,ETH,30.6,29.5,1
20805,ETH,29.5,31.25,0
20806,ETH,29.0,32.3,0
20807,ETH,31.7,29.05,1
20808,ETH,31.25,25.9,1
20809,ETH,25.05,23.35,1
20810,ETH,22.95,22.35,2
20811,ETH,22.25,19.79,1
20812,ETH,19.51,18.48,1
20813,ETH,18.75,20.41,0
20814,ETH,20.41,20.71,2
20815,ETH,17.8,19.32,0
20816,ETH,19.7,15.84,1
20817,ETH,,,ETH
20818,ETM,7.0,4.98,1
20819,ETM,5.26,6.02,0
20820,ETM,6.0,6.72,0
20821,ETM,6.51,7.94,0
20822,ETM,7.68,9.75,0
20823,ETM,7.93,9.43,0
20824,ETM,10.03,9.25,1
20825,ETM,9.42,9.93,0
20826,ETM,9.78,10.1,0
20827,ETM,10.56,9.93,1
20828,ETM,9.91,10.09,2
20829,ETM,9.73,11.65,0
20830,ETM,11.75,11.54,2
20831,ETM,12.1,10.25,1
20832,ETM,10.38,11.16,0
20833,ETM,11.26,9.3,1
20834,ETM,11.45,12.39,0
20835,ETM,11.98,13.71,0
20836,ETM,14.07,13.15,1
20837,ETM,12.65,14.5,0
20838,ETM,15.65,10.15,1
20839,ETM,10.25,9.95,2
20840,ETM,9.55,10.65,0
20841,ETM,10.65,10.1,1
20842,ETM,10.0,7.5,1
20843,ETM,7.75,7.85,2
20844,ETM,7.85,7.12,1
20845,ETM,7.27,6.9,1
20846,ETM,6.37,5.96,1
20847,ETM,6.67,5.23,1
20848,ETM,3.54,4.89,0
20849,ETM,,,ETM
20850,ETM,,,ETM
20851,ETN,49.2,56.58,0
20852,ETN,56.58,59.45,0
20853,ETN,61.65,66.33,0
20854,ETN,66.06,70.62,0
20855,ETN,68.92,70.62,2
20856,ETN,75.78,74.26,2
20857,ETN,72.83,69.81,1
20858,ETN,67.92,68.39,2
20859,ETN,68.39,64.4,1
20860,ETN,71.79,72.01,2
20861,ETN,69.54,61.8,1
20862,ETN,61.8,54.31,1
20863,ETN,55.91,50.22,1
20864,ETN,56.8,60.4,0
20865,ETN,63.27,63.41,2
20866,ETN,64.01,60.88,1
20867,ETN,60.7,71.31,0
20868,ETN,72.5,77.7,0
20869,ETN,77.11,74.1,1
20870,ETN,74.26,81.51,0
20871,ETN,80.02,83.97,0
20872,ETN,80.7,76.94,1
20873,ETN,73.86,82.37,0
20874,ETN,83.17,71.67,1
20875,ETN,70.35,72.88,0
20876,ETN,80.64,76.19,1
20877,ETN,82.82,83.12,2
20878,ETN,83.12,88.25,0
20879,ETN,88.96,96.87,0
20880,ETN,,,ETN
20881,ETR,79.58,80.46,2
20882,ETR,77.01,76.29,2
20883,ETR,75.97,73.17,1
20884,ETR,75.79,79.65,0
20885,ETR,79.97,72.39,1
20886,ETR,75.4,73.91,2
20887,ETR,71.2,68.15,1
20888,ETR,69.02,61.21,1
20889,ETR,59.57,68.89,0
20890,ETR,69.42,68.38,2
20891,ETR,66.91,64.85,1
20892,ETR,64.32,71.28,0
20893,ETR,72.11,65.0,1
20894,ETR,66.9,64.88,1
20895,ETR,62.02,69.5,0
20896,ETR,68.05,69.16,2
20897,ETR,68.77,64.4,1
20898,ETR,64.4,63.56,2
20899,ETR,63.76,74.11,0
20900,ETR,74.79,72.68,2
20901,ETR,71.57,82.68,0
20902,ETR,81.96,82.41,2
20903,ETR,79.2,75.48,1
20904,ETR,76.47,70.26,1
20905,ETR,69.44,65.65,1
20906,ETR,69.21,72.3,0
20907,ETR,71.74,75.58,0
20908,ETR,76.16,79.75,0
20909,ETR,80.01,70.82,1
20910,ETR,70.82,71.67,2
20911,ETR,75.8,77.02,2
20912,ETR,77.36,76.59,2
20913,ETR,76.86,87.0,0
20914,ETR,87.0,74.41,1
20915,ETR,76.95,79.62,0
20916,ETR,82.2,83.45,2
20917,ETR,83.26,85.3,2
20918,ETR,85.42,89.55,0
20919,ETR,92.7,96.93,0
20920,ETR,96.63,104.91,0
20921,ETR,106.55,116.35,0
20922,ETR,116.58,130.56,0
20923,ETR,,,ETR
20924,ETRN,19.5,20.77,0
20925,ETRN,20.77,20.83,2
20926,ETRN,20.83,17.15,1
20927,ETRN,17.15,14.16,1
20928,ETRN,12.92,10.25,1
20929,ETRN,,,ETRN
20930,ETSY,30.0,24.15,1
20931,ETSY,17.17,12.93,1
20932,ETSY,13.59,9.21,1
20933,ETSY,9.96,7.03,1
20934,ETSY,8.36,9.4,0
20935,ETSY,8.97,13.77,0
20936,ETSY,14.07,11.45,1
20937,ETSY,11.09,12.64,0
20938,ETSY,12.12,13.36,0
20939,ETSY,11.39,14.02,0
20940,ETSY,15.46,16.86,0
20941,ETSY,16.51,17.73,0
20942,ETSY,25.32,31.62,0
20943,ETSY,29.99,43.73,0
20944,ETSY,43.84,50.01,0
20945,ETSY,50.01,51.53,0
20946,ETSY,71.27,65.03,1
20947,ETSY,60.76,56.43,1
20948,ETSY,59.71,44.74,1
20949,ETSY,44.49,48.81,0
20950,ETSY,,,ETSY
20951,EV,31.31,31.07,2
20952,EV,31.82,29.76,1
20953,EV,29.0,22.98,1
20954,EV,21.58,23.64,0
20955,EV,23.38,28.66,0
20956,EV,27.73,24.71,1
20957,EV,24.83,27.9,0
20958,EV,27.3,31.94,0
20959,EV,32.31,40.36,0
20960,EV,39.59,41.02,0
20961,EV,40.95,39.14,1
20962,EV,38.65,41.73,0
20963,EV,42.69,38.56,1
20964,EV,38.89,37.63,1
20965,EV,38.01,39.05,2
20966,EV,38.82,41.88,0
20967,EV,42.14,41.91,2
20968,EV,42.26,40.12,1
20969,EV,39.21,34.11,1
20970,EV,33.15,36.18,0
20971,EV,31.39,32.49,0
20972,EV,30.71,36.39,0
20973,EV,36.03,39.76,0
20974,EV,39.93,43.09,0
20975,EV,42.24,44.81,0
20976,EV,47.09,48.37,2
20977,EV,48.16,45.44,1
20978,EV,45.61,55.92,0
20979,EV,57.04,57.21,2
20980,EV,57.56,56.32,2
20981,EV,56.05,52.17,1
20982,EV,51.6,36.82,1
20983,EV,34.7,40.26,0
20984,EV,39.78,41.04,0
20985,EV,39.68,43.64,0
20986,EV,43.45,47.27,0
20987,EV,,,EV
20988,EVA,15.45,15.29,2
20989,EVA,15.67,18.87,0
20990,EVA,19.75,24.5,0
20991,EVA,22.06,23.56,0
20992,EVA,23.42,27.0,0
20993,EVA,27.25,26.55,2
20994,EVA,27.2,27.9,2
20995,EVA,27.85,30.0,0
20996,EVA,29.45,29.35,2
20997,EVA,29.05,28.2,2
20998,EVA,27.0,30.25,0
20999,EVA,28.0,29.4,0
21000,EVA,29.75,30.66,0
21001,EVA,30.85,29.8,1
21002,EVA,29.99,30.77,2
21003,EVA,31.84,29.23,1
21004,EVA,29.7,35.14,0
21005,EVA,33.52,38.11,0
21006,EVA,,,EVA
21007,EVC,1.42,1.57,0
21008,EVC,1.6,1.82,0
21009,EVC,1.66,1.24,1
21010,EVC,1.47,1.26,1
21011,EVC,1.28,1.41,0
21012,EVC,1.44,1.86,0
21013,EVC,2.69,5.16,0
21014,EVC,4.04,6.46,0
21015,EVC,6.46,6.59,2
21016,EVC,6.39,5.88,1
21017,EVC,7.2,5.66,1
21018,EVC,5.25,4.46,1
21019,EVC,4.77,5.19,0
21020,EVC,5.19,6.81,0
21021,EVC,6.8,7.07,0
21022,EVC,6.49,8.29,0
21023,EVC,7.98,8.52,0
21024,EVC,9.26,6.53,1
21025,EVC,7.72,7.24,1
21026,EVC,7.85,7.88,2
21027,EVC,7.93,5.95,1
21028,EVC,6.0,5.25,1
21029,EVC,6.15,6.05,2
21030,EVC,5.7,6.0,0
21031,EVC,6.1,5.3,1
21032,EVC,5.7,6.5,0
21033,EVC,4.55,4.8,0
21034,EVC,4.4,5.45,0
21035,EVC,4.8,5.27,0
21036,EVC,4.37,3.71,1
21037,EVC,3.42,2.8,1
21038,EVC,2.9,2.78,1
21039,EVC,2.82,2.94,0
21040,EVC,,,EVC
21041,EVC,,,EVC
21042,EVFM,11.51,11.51,2
21043,EVFM,11.51,11.51,2
21044,EVFM,11.51,11.51,2
21045,EVFM,11.51,11.51,2
21046,EVFM,11.51,11.51,2
21047,EVFM,11.51,11.51,2
21048,EVFM,11.51,11.51,2
21049,EVFM,11.51,11.51,2
21050,EVFM,11.51,11.51,2
21051,EVFM,11.51,11.51,2
21052,EVFM,11.51,11.51,2
21053,EVFM,11.51,7.25,1
21054,EVFM,7.33,4.05,1
21055,EVFM,6.08,2.38,1
21056,EVFM,1.99,3.9,0
21057,EVFM,3.56,3.26,1
21058,EVFM,3.65,5.96,0
21059,EVFM,4.45,4.84,0
21060,EVFM,5.17,5.1,2
21061,EVFM,5.09,4.75,1
21062,EVFM,,,EVFM
21063,EVH,22.03,14.96,1
21064,EVH,15.06,9.73,1
21065,EVH,9.09,13.43,0
21066,EVH,13.43,24.74,0
21067,EVH,26.49,18.35,1
21068,EVH,18.45,18.25,2
21069,EVH,20.25,26.05,0
21070,EVH,24.75,17.65,1
21071,EVH,23.95,11.1,1
21072,EVH,11.7,14.05,0
21073,EVH,14.3,19.8,0
21074,EVH,18.15,21.95,0
21075,EVH,21.0,25.19,0
21076,EVH,25.86,16.88,1
21077,EVH,13.19,14.15,0
21078,EVH,14.36,7.17,1
21079,EVH,7.17,9.27,0
21080,EVH,8.0,11.0,0
21081,EVH,,,EVH
21082,EVI,26.1,36.2,0
21083,EVI,36.2,39.55,0
21084,EVI,38.9,44.55,0
21085,EVI,41.26,34.8,1
21086,EVI,34.7,37.75,0
21087,EVI,37.75,36.58,1
21088,EVI,37.0,32.75,1
21089,EVI,34.5,25.9,1
21090,EVI,,,EVI
21091,EVI,,,EVI
21092,EVLO,16.0,16.0,2
21093,EVLO,15.89,13.47,1
21094,EVLO,13.59,9.73,1
21095,EVLO,9.73,9.0,1
21096,EVLO,9.19,7.9,1
21097,EVLO,8.58,5.57,1
21098,EVLO,5.9,6.78,0
21099,EVLO,6.75,4.99,1
21100,EVLO,,,EVLO
21101,EVOP,21.6,25.13,0
21102,EVOP,27.55,25.77,1
21103,EVOP,25.68,29.38,0
21104,EVOP,29.15,31.13,0
21105,EVOP,29.33,28.03,1
21106,EVOP,27.47,29.06,0
21107,EVOP,,,EVOP
21108,EVR,13.07,19.63,0
21109,EVR,19.0,23.17,0
21110,EVR,18.98,32.74,0
21111,EVR,32.58,28.6,1
21112,EVR,31.18,29.96,1
21113,EVR,36.81,23.75,1
21114,EVR,24.12,32.89,0
21115,EVR,32.6,34.97,0
21116,EVR,32.94,35.46,0
21117,EVR,34.89,28.43,1
21118,EVR,23.68,28.1,0
21119,EVR,28.63,28.48,2
21120,EVR,29.07,24.1,1
21121,EVR,26.08,24.3,1
21122,EVR,24.46,27.1,0
21123,EVR,27.11,39.31,0
21124,EVR,40.42,41.0,2
21125,EVR,40.52,48.21,0
21126,EVR,46.36,50.8,0
21127,EVR,52.13,55.0,0
21128,EVR,55.64,55.49,2
21129,EVR,55.54,49.7,1
21130,EVR,49.7,51.68,0
21131,EVR,50.66,50.99,2
21132,EVR,51.23,50.04,2
21133,EVR,49.29,57.76,0
21134,EVR,58.34,58.5,2
21135,EVR,56.59,43.18,1
21136,EVR,45.04,51.25,0
21137,EVR,49.72,51.48,0
21138,EVR,50.52,54.85,0
21139,EVR,53.1,77.7,0
21140,EVR,79.65,70.05,1
21141,EVR,73.95,77.7,0
21142,EVR,78.9,78.4,2
21143,EVR,79.65,99.6,0
21144,EVR,93.9,109.95,0
21145,EVR,102.75,114.95,0
21146,EVR,114.2,83.22,1
21147,EVR,83.22,89.81,0
21148,EVR,91.73,82.44,1
21149,EVR,94.83,80.57,1
21150,EVR,82.0,75.14,1
21151,EVR,73.64,76.62,0
21152,EVR,,,EVR
21153,EVRG,56.62,57.18,2
21154,EVRG,57.18,57.64,2
21155,EVRG,57.64,57.61,2
21156,EVRG,57.11,61.93,0
21157,EVRG,61.01,62.82,2
21158,EVRG,62.92,71.32,0
21159,EVRG,,,EVRG
21160,EVRI,4.94,4.94,2
21161,EVRI,4.94,4.94,2
21162,EVRI,4.94,4.94,2
21163,EVRI,4.94,4.94,2
21164,EVRI,4.94,4.94,2
21165,EVRI,4.94,4.94,2
21166,EVRI,4.94,4.94,2
21167,EVRI,4.94,4.94,2
21168,EVRI,4.94,4.94,2
21169,EVRI,4.94,4.94,2
21170,EVRI,4.94,4.94,2
21171,EVRI,4.94,4.94,2
21172,EVRI,4.94,4.94,2
21173,EVRI,4.94,4.94,2
21174,EVRI,4.94,4.94,2
21175,EVRI,4.94,4.94,2
21176,EVRI,4.94,4.45,1
21177,EVRI,4.31,2.34,1
21178,EVRI,3.16,1.61,1
21179,EVRI,1.65,1.98,0
21180,EVRI,1.73,2.21,0
21181,EVRI,2.21,3.03,0
21182,EVRI,3.24,6.89,0
21183,EVRI,6.06,8.34,0
21184,EVRI,7.42,8.57,0
21185,EVRI,8.84,7.17,1
21186,EVRI,7.1,8.03,0
21187,EVRI,7.55,7.95,0
21188,EVRI,7.79,7.28,1
21189,EVRI,7.44,6.84,1
21190,EVRI,7.97,11.86,0
21191,EVRI,9.58,9.86,2
21192,EVRI,11.11,11.59,0
21193,EVRI,10.39,13.09,0
21194,EVRI,,,EVRI
21195,EVTC,20.44,19.87,2
21196,EVTC,19.84,24.34,0
21197,EVTC,24.85,22.69,1
21198,EVTC,22.14,23.93,0
21199,EVTC,25.71,24.89,1
21200,EVTC,23.18,22.1,1
21201,EVTC,21.96,22.19,2
21202,EVTC,22.08,21.28,1
21203,EVTC,21.39,22.55,0
21204,EVTC,22.54,19.43,1
21205,EVTC,19.2,17.32,1
21206,EVTC,17.14,12.27,1
21207,EVTC,11.71,14.7,0
21208,EVTC,14.69,16.88,0
21209,EVTC,17.12,14.25,1
21210,EVTC,14.2,17.2,0
21211,EVTC,17.45,16.55,1
21212,EVTC,16.5,18.0,0
21213,EVTC,18.2,14.85,1
21214,EVTC,13.35,15.45,0
21215,EVTC,16.2,21.6,0
21216,EVTC,20.25,23.6,0
21217,EVTC,24.1,28.52,0
21218,EVTC,26.08,27.67,0
21219,EVTC,28.5,28.81,2
21220,EVTC,29.7,34.76,0
21221,EVTC,36.38,30.59,1
21222,EVTC,30.59,33.57,0
21223,EVTC,,,EVTC
21224,EW,9.72,11.03,0
21225,EW,11.03,14.68,0
21226,EW,14.17,14.79,0
21227,EW,14.68,11.01,1
21228,EW,10.65,12.71,0
21229,EW,12.71,12.33,2
21230,EW,12.26,14.59,0
21231,EW,14.24,16.38,0
21232,EW,16.85,14.85,1
21233,EW,14.85,14.33,1
21234,EW,14.32,10.87,1
21235,EW,10.61,12.04,0
21236,EW,12.04,10.43,1
